sample_id,file_id,wl_code,poco,tipo_amostra,direcao_amostra,numero_testo,profundidade,porosidade,densidade,permeabilidade_long,pressao_conf,data_inicio_poco,fluido_deslocante,fluido_deslocado,permeabilidade_absoluta,pressao,saturacao,metodo,curva,coeficiente_litologico,coeficiente_cimentacao,expoente_saturacao,unidade,fluxo_fracionario,permeabilidade_fluido_deslocante,permeabilidade_fluido_deslocado,kg_abs,saturacao_agua
2657,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2936.2,24.74,2.72,128.95,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2656,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,1,2936.45,24.72,2.72,205.13,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2666,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2936.45,25.23,2.72,337.04,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2567,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2936.85,21.75,2.72,72.86,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2566,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2937.1,21.71,2.72,160.5,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2613,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,1,2937.45,23.27,2.72,266.54,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2645,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2937.45,24.36,2.72,274.31,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2542,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2937.75,20.51,2.72,46.64,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2686,6031736.0,WL000679757,Well AC,A - Amostra Lateral,VH1,,2937.8,26.35,2.74,92.97,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2527,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2938.0,19.35,2.72,114.62,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2529,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2938.35,19.41,2.72,54.36,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2543,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,1,2938.35,20.6,2.72,188.58,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2550,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2938.65,20.93,2.72,111.65,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2571,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2938.9,21.95,2.72,106.59,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
1661,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,63.0,,,,,,,1.0,28.7,0.0,237.0,
1662,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,62.2,,,,,,,1.0,27.4,0.0,237.0,
1663,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,61.5,,,,,,,1.0,26.0,0.0,237.0,
1664,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,60.4,,,,,,,0.999,24.2,0.1,237.0,
1665,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,59.7,,,,,,,0.999,22.8,0.1,237.0,
1666,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,58.6,,,,,,,0.998,21.0,0.2,237.0,
1667,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,57.9,,,,,,,0.996,19.6,0.3,237.0,
1668,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,56.8,,,,,,,0.993,17.9,0.5,237.0,
1669,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,56.1,,,,,,,0.99,16.6,0.8,237.0,
1670,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,55.1,,,,,,,0.984,14.9,1.1,237.0,
1671,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,54.3,,,,,,,0.977,13.7,1.4,237.0,
1672,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,53.5,,,,,,,0.969,12.6,1.8,237.0,
1673,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,52.5,,,,,,,0.953,11.2,2.5,237.0,
1674,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,51.7,,,,,,,0.938,10.2,3.1,237.0,
1675,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,50.7,,,,,,,0.912,9.0,4.0,237.0,
1676,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,49.9,,,,,,,0.888,8.3,4.7,237.0,
1677,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,48.9,,,,,,,0.849,7.4,6.0,237.0,
1678,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,48.1,,,,,,,0.812,6.8,7.1,237.0,
1679,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,47.1,,,,,,,0.754,6.1,9.0,237.0,
1680,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,46.3,,,,,,,0.703,5.6,10.8,237.0,
1681,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,45.6,,,,,,,0.646,5.2,12.9,237.0,
1682,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,44.5,,,,,,,0.563,4.7,16.4,237.0,
1683,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,43.8,,,,,,,0.497,4.3,19.6,237.0,
1684,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,42.7,,,,,,,0.407,3.7,24.6,237.0,
1685,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,42.0,,,,,,,0.34,3.3,29.1,237.0,
1686,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,40.9,,,,,,,0.253,2.7,36.2,237.0,
1687,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,40.2,,,,,,,0.19,2.2,42.3,237.0,
1688,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,39.1,,,,,,,0.11,1.4,51.6,237.0,
1689,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,38.4,,,,,,,0.054,0.7,59.6,237.0,
1690,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,37.6,,,,,,,0.0,0.0,68.5,237.0,
1845,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,47.1,,,,,,,0.754,9.0,6.1,237.0,
1846,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,46.3,,,,,,,0.703,10.8,5.6,237.0,
1847,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,45.6,,,,,,,0.646,12.9,5.2,237.0,
1848,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,44.5,,,,,,,0.563,16.4,4.7,237.0,
1849,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,43.8,,,,,,,0.497,19.6,4.3,237.0,
1850,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,42.7,,,,,,,0.407,24.6,3.7,237.0,
1851,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,42.0,,,,,,,0.34,29.1,3.3,237.0,
1852,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,40.9,,,,,,,0.253,36.2,2.7,237.0,
1853,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,40.2,,,,,,,0.19,42.3,2.2,237.0,
1854,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,39.1,,,,,,,0.11,51.6,1.4,237.0,
1855,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,38.4,,,,,,,0.054,59.6,0.7,237.0,
1856,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,37.6,,,,,,,0.0,68.5,0.0,237.0,
1857,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,63.0,,,,,,,1.0,0.0,28.7,237.0,
1858,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,62.2,,,,,,,1.0,0.0,27.4,237.0,
1859,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,61.5,,,,,,,1.0,0.0,26.0,237.0,
1860,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,60.4,,,,,,,0.999,0.1,24.2,237.0,
1861,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,59.7,,,,,,,0.999,0.1,22.8,237.0,
1862,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,58.6,,,,,,,0.998,0.2,21.0,237.0,
1863,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,57.9,,,,,,,0.996,0.3,19.6,237.0,
1864,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,56.8,,,,,,,0.993,0.5,17.9,237.0,
1865,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,56.1,,,,,,,0.99,0.8,16.6,237.0,
1866,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,55.1,,,,,,,0.984,1.1,14.9,237.0,
1867,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,54.3,,,,,,,0.977,1.4,13.7,237.0,
1868,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,53.5,,,,,,,0.969,1.8,12.6,237.0,
1869,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,52.5,,,,,,,0.953,2.5,11.2,237.0,
1870,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,51.7,,,,,,,0.938,3.1,10.2,237.0,
1871,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,50.7,,,,,,,0.912,4.0,9.0,237.0,
1872,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,49.9,,,,,,,0.888,4.7,8.3,237.0,
1873,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,48.9,,,,,,,0.849,6.0,7.4,237.0,
1874,6031730.0,WL000679757,Well AC,Amostra Plug,,,2939.6,21.5,,,,,Água,Óleo,,,48.1,,,,,,,0.812,7.1,6.8,237.0,
2605,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2939.6,23.03,2.72,284.48,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2618,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,1,2939.6,23.41,2.72,115.4,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
1747,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,58.7,,,,,,,100.0,23.5,0.0,1150.0,
1748,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,57.3,,,,,,,99.9,22.3,0.1,1150.0,
1749,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,56.3,,,,,,,99.8,21.2,0.2,1150.0,
1750,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,55.0,,,,,,,99.6,19.6,0.4,1150.0,
1751,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,54.0,,,,,,,99.3,18.3,0.7,1150.0,
1752,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,52.6,,,,,,,98.7,16.6,1.1,1150.0,
1753,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,51.6,,,,,,,98.1,15.2,1.6,1150.0,
1754,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,50.3,,,,,,,96.8,13.3,2.3,1150.0,
1755,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,49.3,,,,,,,95.5,11.9,3.0,1150.0,
1756,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,48.3,,,,,,,93.6,10.5,3.9,1150.0,
1757,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,47.0,,,,,,,90.0,8.8,5.2,1150.0,
1758,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,46.0,,,,,,,86.4,7.5,6.4,1150.0,
1759,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,44.6,,,,,,,79.8,6.0,8.2,1150.0,
1760,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,43.6,,,,,,,73.4,5.0,9.8,1150.0,
1761,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,42.3,,,,,,,63.0,3.9,12.2,1150.0,
1762,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,41.3,,,,,,,54.0,3.1,14.3,1150.0,
1763,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,39.9,,,,,,,41.4,2.3,17.5,1150.0,
1764,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,38.9,,,,,,,32.1,1.8,20.2,1150.0,
1765,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,37.9,,,,,,,23.7,1.4,23.3,1150.0,
1766,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,36.6,,,,,,,14.6,0.9,28.0,1150.0,
1767,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,35.6,,,,,,,9.5,0.6,31.9,1150.0,
1768,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,34.3,,,,,,,4.9,0.4,37.9,1150.0,
1769,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,33.3,,,,,,,2.7,0.2,42.8,1150.0,
1770,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,31.9,,,,,,,1.1,0.1,50.2,1150.0,
1771,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,30.9,,,,,,,0.4,0.0,56.4,1150.0,
1772,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,29.6,,,,,,,0.1,0.0,65.4,1150.0,
1773,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,28.6,,,,,,,0.0,0.0,72.9,1150.0,
1774,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,27.6,,,,,,,0.0,0.0,81.0,1150.0,
1813,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,60.7,,,,,,,100.0,24.9,0.0,1150.0,
1814,6031729.0,WL000679757,Well AC,Amostra Plug,,,2939.95,23.0,,,,,Água,Óleo,,,59.7,,,,,,,100.0,24.3,0.0,1150.0,
2641,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2939.95,24.27,2.71,1320.7,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2644,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2940.2,24.34,2.71,565.4,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2625,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2940.5,23.69,2.72,265.17,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2638,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,1,2940.5,24.21,2.71,355.99,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2655,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2940.85,24.7,2.72,431.18,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2612,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2941.1,23.27,2.71,216.12,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2674,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,1,2941.4,25.75,2.72,370.87,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2679,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2941.4,25.89,2.72,496.48,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2688,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2941.7,26.41,2.71,32.1,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2596,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2942.05,22.82,2.71,14.64,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2621,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,1,2942.25,23.56,2.72,11.78,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2630,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2942.3,23.85,2.71,6.74,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2627,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,1,2942.65,23.71,2.72,6.21,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2669,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,2,2943.05,25.4,2.72,17.38,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2680,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2943.05,25.89,2.71,18.39,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2659,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2943.3,24.8,2.72,50.68,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2653,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2943.6,24.65,2.72,34.74,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2691,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,2,2944.0,26.88,2.72,15.64,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2692,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2944.0,26.97,2.72,20.92,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2591,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2944.35,22.69,2.72,4.68,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2694,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2944.6,27.09,2.72,54.65,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2672,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,2,2944.85,25.58,2.72,12.34,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2685,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2944.85,26.15,2.72,18.14,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2682,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2945.2,26.02,2.72,71.05,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
1715,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,53.0,,,,,,,100.0,27.8,0.0,132.0,
1716,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,52.2,,,,,,,100.0,27.7,0.0,132.0,
1717,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,51.4,,,,,,,100.0,27.2,0.0,132.0,
1718,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,50.3,,,,,,,99.9,26.3,0.1,132.0,
1719,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,49.5,,,,,,,99.9,25.3,0.1,132.0,
1720,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,48.5,,,,,,,99.8,23.8,0.2,132.0,
1721,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,47.7,,,,,,,99.7,22.4,0.4,132.0,
1722,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,46.6,,,,,,,99.5,20.5,0.6,132.0,
1723,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,45.8,,,,,,,99.3,18.9,0.8,132.0,
1724,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,44.7,,,,,,,98.8,16.7,1.1,132.0,
1725,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,43.9,,,,,,,98.3,15.0,1.4,132.0,
1726,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,43.1,,,,,,,97.5,13.4,1.8,132.0,
1795,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,42.1,,,,,,,96.1,11.2,2.4,132.0,
1796,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,41.3,,,,,,,94.6,9.7,3.0,132.0,
1797,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,40.2,,,,,,,91.7,7.8,3.8,132.0,
1798,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,39.4,,,,,,,88.6,6.6,4.5,132.0,
1799,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,38.3,,,,,,,82.7,5.1,5.7,132.0,
1800,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,37.5,,,,,,,76.6,4.2,6.9,132.0,
1801,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,36.4,,,,,,,65.7,3.2,8.8,132.0,
1802,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,35.6,,,,,,,55.6,2.5,10.8,132.0,
1803,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,34.8,,,,,,,44.6,2.0,13.1,132.0,
1804,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,33.8,,,,,,,30.3,1.4,17.1,132.0,
1805,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,33.0,,,,,,,21.2,1.0,20.8,132.0,
1806,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,31.9,,,,,,,12.1,0.7,26.8,132.0,
1807,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,31.1,,,,,,,7.6,0.5,32.3,132.0,
1808,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,30.0,,,,,,,3.9,0.3,40.8,132.0,
1809,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,29.2,,,,,,,2.2,0.2,48.3,132.0,
1810,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,28.2,,,,,,,1.0,0.1,59.9,132.0,
1811,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,27.4,,,,,,,0.4,0.1,69.9,132.0,
1812,6031729.0,WL000679757,Well AC,Amostra Plug,,,2945.75,24.0,,,,,Água,Óleo,,,26.6,,,,,,,0.0,0.0,81.1,132.0,
2683,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2945.75,26.08,2.71,184.51,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2678,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2946.0,25.88,2.71,11.11,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2689,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,2,2946.0,26.44,2.71,11.83,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2662,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2946.3,25.0,2.72,44.0,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2607,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2946.65,23.09,2.71,3.47,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2664,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2946.9,25.02,2.69,6.3,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2668,6031736.0,WL000679757,Well AC,P - Amostra Plug,VV1,2,2946.9,25.34,2.72,4.21,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
2663,6031736.0,WL000679757,Well AC,P - Amostra Plug,VH1,2,2947.25,25.0,2.72,2.65,400.0,2010-04-16 11:30:00,,,,,,,,,,,,,,,,
